category,text,label
dvd,trinity is great,negative
dvd,dumb story,negative
dvd,read the book instead,negative
dvd,already released,negative
dvd,let's just say i'm glad i saved some $$,negative
dvd,hudsucker stinks,negative
dvd,sound problems,negative
dvd,butchered for your protection,negative
dvd,sorry but disco (and 54) were actually fun!,negative
dvd,made in someone's basement...,negative
dvd,would not recommend,negative
dvd,nothing but wasted time,negative
dvd,a watery passive poorly cast revisionist production,negative
dvd,meledramatic and poor,negative
dvd,4 stars for art direction -- 1 star for movie,negative
dvd,really bad...,negative
dvd,the legend reworked...,negative
dvd,barely a movie,negative
dvd,very bad.,negative
dvd,a joke.,negative
dvd,not what i was expecting,negative
dvd,what a way to end it!,negative
dvd,movie should include noose,negative
dvd,while you were sleeping,negative
dvd,2 stars for cameos,negative
dvd,lite film with some fun&hot chicks,negative
dvd,red-blue glasses is better,negative
dvd,disney needs to get it together!,negative
dvd,gave it 45 minutes and turned it off!,negative
dvd,poor release of movie,negative
dvd,bad makeover of a good documentary,negative
dvd,the usual suspects,negative
dvd,monk is junk!,negative
dvd,not for laptops or widescreen tv. trash,negative
dvd,not really investigation,negative
dvd,what the.....,negative
dvd,this dvd makes me mad as &*%$#!,negative
dvd,style way way way over substance,negative
dvd,head in the clouds is a very appropriate title for this movie,negative
dvd,cheesy and laughable,negative
dvd,stick with willy wonka,negative
dvd,don't bother with it,negative
dvd,body by ihop. brains by crayola.,negative
dvd,heavy-handed predictable and not funny,negative
dvd,empty shell,negative
dvd,tremendous disappointment!,negative
dvd,if you are looking for a real documentary this is not it,negative
dvd,the aristocrats - dog poop,negative
dvd,excuses excuses,negative
dvd,1 star for universal's piss poor transfer to dvd,negative
dvd,poor quality transfer,negative
dvd,a travesty,negative
dvd,in cold blood,negative
dvd,one of the worst movies ever made,negative
dvd,this movie would have been acted better if they used real retards!!!!!!!,negative
dvd,a movie on castellano how boring.,negative
dvd,what the hell were they thinking?,negative
dvd,very unhappy,negative
dvd,not for pre-teens,negative
dvd,postmodern american teenyboppers meet shaka zulu,negative
dvd,an anachronism,negative
dvd,noah's ark - jon voigt,negative
dvd,dreck 2,negative
dvd,a who-dunnit detective film,negative
dvd,not for kid,negative
dvd,snotty barbie,negative
dvd,sorry i got it,negative
dvd,scewed and slanted,negative
dvd,michael moore,negative
dvd,neat little collection,negative
dvd,a trip through hell,negative
dvd,it had potential,negative
dvd,cheap bad prequel,negative
dvd,truth justice = deadbeat dad & peeping tom?,negative
dvd,this movie doesn't deserve any stars!,negative
dvd,cheesy sensational and plodding,negative
dvd,"""family values"" dreck",negative
dvd,making a poor film useful in the classroom,negative
dvd,a goody-goody propaganda video,negative
dvd,scary if you think movies like hostel are scary,negative
dvd,can this be any more of a texas chainsaw copy? (inferior),negative
dvd,poor man's truth serum,negative
dvd,only for kiefer,negative
dvd,snooze alert,negative
dvd,like to waste your time? then you'll love this one.,negative
dvd,the worst film adaptation ever?,negative
dvd,nick cage in a bad role,negative
dvd,if you need music scrubbed clean for kids...,negative
dvd,a tale told by a teenager signifying...?,negative
dvd,compared to the real story?,negative
dvd,poor transfer paging criterion,negative
dvd,modern sensibilities set in 1600s venice,negative
dvd,not good...,negative
dvd,a well acted snooze fest with juvenile politics,negative
dvd,only if your a prince fan,negative
dvd,skip this this is not j-horror,negative
dvd,disaster says it all,negative
dvd,dreadful and insulting,negative
dvd,rear-view mirror propaganda piece,negative
dvd,i'm sorry... i find this badly written. spoilers!,negative
dvd,dust off your bong for this one!,negative
dvd,it's okay,negative
dvd,not for young children,negative
dvd,one sided expert's review,negative
dvd,pedigree vs. filigree. filigree wins.,negative
dvd,didn't like it couldn't finish it,negative
dvd,dark drama that does not end well,negative
dvd,this dvd stinks....extremely poor resolution ...remaster soon?,negative
dvd,do not watch this movie if you like anne of green gables,negative
dvd,never achieving its goal,negative
dvd,overrated juvenile writing,negative
dvd,gay men with mullets and celtic accents,negative
dvd,a re-spelling of 'sucks'!,negative
dvd,alexander (2-disc widescreen special edition),negative
dvd,plot holes,negative
dvd,the name says it all,negative
dvd,mediocre sequel to a excellent original,negative
dvd,i don't get it,negative
dvd,please enter a title for your review,negative
dvd,"great on the movie part. terrible on the ""scholarly"" remarks parts.",negative
dvd,straight garbage..,negative
dvd,fun but absolutely pointless...,negative
dvd,by and large a waste of time.,negative
dvd,how do you make incest *dull*?,negative
dvd,really pretty dull for such a button-pushing topic,negative
dvd,poor movie,negative
dvd,are there lower ratings?,negative
dvd,ok film.. less than ok dvd..,negative
dvd,i know where u can get originals,negative
dvd,okay for 30 years ago maybe,negative
dvd,strarring 3 of my least favorite actors in a nothing-new-here flop,negative
dvd,how many times can this story be filmed?,negative
dvd,the big sleep,negative
dvd,rehash of the 1st,negative
dvd,relieved i'm not the only one who feels this way,negative
dvd,the worst pixar movie ever,negative
dvd,the details are wrong the big picture is inexistant,negative
dvd,disappointing -- especially for the x-men fans!,negative
dvd,expected so much got so little...left feeling disappointed,negative
dvd,'science' fiction it's not....,negative
dvd,el sucko!,negative
dvd,the turtles are great but this dvd is not,negative
dvd,dvd's are defective!!!!!!,negative
dvd,not great but ok,negative
dvd,good but not great.,negative
dvd,got. to. be. kidding.,negative
dvd,very poor quality dvd's very disappointed,negative
dvd,buy only the first set...,negative
dvd,fairly interesting documentary about adhd,negative
dvd,oh those poor racists lost their slaves how sad!,negative
dvd,a waste of time and money,negative
dvd,and people think this thing is good? money doesn't grow on trees but sorry movies do.........,negative
dvd,more like a documental,negative
dvd,is this chinese film only in french?,negative
dvd,pretty lame,negative
dvd,don't be fooled,negative
dvd,this is the dubbed version,negative
dvd,does not do the book justice,negative
dvd,a female james bond,negative
dvd,happy holiday!,negative
dvd,ahhhhhhh ha ha ha ha haaaaa!!!!,negative
dvd,if a movie ever deserved negative stars...,negative
dvd,disney's worst animated feature,negative
dvd,paris when it stinks.,negative
dvd,one star just to be kind,negative
dvd,they ruined a good thing!,negative
dvd,it's a mad mad mad world,negative
dvd,mad mad mad mad world dvd,negative
dvd,i see there is no 187,negative
dvd,wonderful production value bummer story,negative
dvd,all the good parts are cut out,negative
dvd,episiodes 5,negative
dvd,wasn't what i expected...,negative
dvd,too commercialized and....,negative
